game,char,file,duration_s,tail_maxdB,reason
heroes-of-the-storm,qhira,qhira-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-introboast-0.ogg,1.99,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-laugh-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-laugh-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,ragnaros,ragnaros-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-pissed-1.ogg,1.989,-99.0,capped
heroes-of-the-storm,raynor,raynor-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-worthit-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-worthit-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,raynor,raynor-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-laugh00-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rehgar,rehgar-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-introquestion-1.ogg,2.003,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-laugh00-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-laugh00-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-laugh00-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,rexxar,rexxar-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-laugh-2.ogg,1.993,-99.0,capped
heroes-of-the-storm,samuro,samuro-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,samuro,samuro-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-introquestion-jainadread-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,sonya,sonya-worthit-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stitches,stitches-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-laugh-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-laugh-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,stukov,stukov-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,stukov,stukov-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-laugh00-2.ogg,1.993,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,sylvanas,sylvanas-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tassadar,tassadar-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-darklaugh-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-darklaugh-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-darklaugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-butcher,the-butcher-vox-gethitlarge-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,the-lost-vikings,the-lost-vikings-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-introboast-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,thrall,thrall-introquestion-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,thrall,thrall-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,thrall,thrall-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tracer,tracer-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tracer,tracer-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-introresponse-laughter-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-worthit-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-worthit-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,tychus,tychus-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tychus,tychus-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-introboast-0.ogg,1.995,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-worthit-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-worthit-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrael,tyrael-yes-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-introquestion-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-laughter-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-pissed-2.ogg,1.99,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,tyrande,tyrande-yes-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,uther,uther-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-introquestion00-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-introquestion01-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-pissed00-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-pissed01-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-pissed02-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-taunt00-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-taunt01-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,uther,uther-taunt02-mp-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-creepylaugh-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,valeera,valeera-pissed-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,valeera,valeera-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,valla,valla-worthit-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-introquestion-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,varian,varian-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-laugh-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,varian,varian-pissed-2.ogg,1.993,-99.0,capped
heroes-of-the-storm,varian,varian-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-introboast-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-introquestion-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,whitemane,whitemane-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-introquestion-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,xul,xul-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,xul,xul-yes-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-introboast-1.ogg,2.009,-99.0,capped
heroes-of-the-storm,yrel,yrel-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,yrel,yrel-yes-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,zagara,zagara-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-introquestion-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,zagara,zagara-pissed-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,zagara,zagara-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-taunt-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zagara,zagara-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-introquestion-0.ogg,1.993,-99.0,capped
heroes-of-the-storm,zarya,zarya-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-laugh-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-laugh-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zarya,zarya-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-introquestion-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-pissed-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-pissed-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-pissed-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-taunt-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-taunt-1.ogg,1.993,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-taunt-2.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-worthit-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-worthit-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zeratul,zeratul-yes-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-ai-goodjob-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-ai-goodjob-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-introboast-0.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-introboast-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-introquestion-0.ogg,1.995,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-introquestion-1.ogg,2.0,-99.0,capped
heroes-of-the-storm,zuljin,zuljin-pissed-2.ogg,2.0,-99.0,capped
simpsons,abe,abe-clip-0.wav,2.0,-99.0,capped
simpsons,abe,abe-clip-1.wav,2.0,-99.0,capped
simpsons,abe,abe-clip-2.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-1.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-12.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-15.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-18.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-19.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-20.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-21.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-23.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-3.wav,2.0,-99.0,capped
simpsons,bart,bart-clip-9.wav,2.0,-99.0,capped
simpsons,bart,bart-ididntdoit-0.mp3,2.0,-99.0,capped
simpsons,homer,homer-banging-0.wav,2.0,-99.0,capped
simpsons,homer,homer-doh-0.wav,2.0,-99.0,capped
simpsons,homer,homer-giggle-0.wav,2.0,-99.0,capped
simpsons,homer,homer-mmm-0.wav,2.0,-99.0,capped
simpsons,homer,homer-screaming-1.wav,2.0,-99.0,capped
simpsons,homer,homer-stupidtv-0.wav,2.0,-99.0,capped
simpsons,lisa,lisa-annoyed-1.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-annoyed-2.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-done-1.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-line-1.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-okay-1.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-scream-1.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-scream-2.mp3,2.0,-99.0,capped
simpsons,lisa,lisa-what-1.mp3,2.0,-99.0,capped
simpsons,marge,marge-desertchildren-0.wav,2.0,-99.0,capped
simpsons,marge,marge-marjorieplease-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-dispatch-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-flanders-hello-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-ghostcars-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-gotacall-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-music-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-prankcall-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-trampoline-0.wav,2.0,-99.0,capped
simpsons,_shared,shared-wellbye-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-arriba-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-braggee_admire-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-braggee_admire-1.wav,2.0,-99.0,capped
sims,adult-female,adult-female-complimentee_appreci-0.wav,2.0,-99.0,capped
sims,adult-female,adult-female-complimentee_appreci-1.wav,2.0,-99.0,capped
sims,adult-female,adult-female-complimentee_appreci-2.wav,2.0,-99.0,capped
